,Sorah_name,Sorah_num,Ayah_num,Ayah_text
2712,المؤمنون,23,40,قال عما قليل ليصبحن نادمين
2713,المؤمنون,23,41,فاخذتهم الصيحه بالحق فجعلناهم غثاء فبعدا للقوم الظالمين
2714,المؤمنون,23,42,ثم انشانا من بعدهم قرونا اخرين
2715,المؤمنون,23,43,ما تسبق من امه اجلها وما يستاخرون
2716,المؤمنون,23,44,ثم ارسلنا رسلنا تترى كل ما جاء امه رسولها كذبوه فاتبعنا بعضهم بعضا وجعلناهم احاديث فبعدا لقوم لا يؤمنون
2717,المؤمنون,23,45,ثم ارسلنا موسى واخاه هارون باياتنا وسلطان مبين
2718,المؤمنون,23,46,الى فرعون وملئه فاستكبروا وكانوا قوما عالين
2719,المؤمنون,23,47,فقالوا انؤمن لبشرين مثلنا وقومهما لنا عابدون
2720,المؤمنون,23,48,فكذبوهما فكانوا من المهلكين
2721,المؤمنون,23,49,ولقد اتينا موسى الكتاب لعلهم يهتدون
2722,المؤمنون,23,50,وجعلنا ابن مريم وامه ايه واويناهما الى ربوه ذات قرار ومعين
2723,المؤمنون,23,51,يا ايها الرسل كلوا من الطيبات واعملوا صالحا اني بما تعملون عليم
2724,المؤمنون,23,52,وان هذه امتكم امه واحده وانا ربكم فاتقون
2725,المؤمنون,23,53,فتقطعوا امرهم بينهم زبرا كل حزب بما لديهم فرحون
2726,المؤمنون,23,54,فذرهم في غمرتهم حتى حين
2727,المؤمنون,23,55,ايحسبون انما نمدهم به من مال وبنين
2728,المؤمنون,23,56,نسارع لهم في الخيرات بل لا يشعرون
2729,المؤمنون,23,57,ان الذين هم من خشيه ربهم مشفقون
2730,المؤمنون,23,58,والذين هم بايات ربهم يؤمنون
2731,المؤمنون,23,59,والذين هم بربهم لا يشركون
2732,المؤمنون,23,60,والذين يؤتون ما اتوا وقلوبهم وجله انهم الى ربهم راجعون
2733,المؤمنون,23,61,اولئك يسارعون في الخيرات وهم لها سابقون
2734,المؤمنون,23,62,ولا نكلف نفسا الا وسعها ولدينا كتاب ينطق بالحق وهم لا يظلمون
2735,المؤمنون,23,63,بل قلوبهم في غمره من هذا ولهم اعمال من دون ذلك هم لها عاملون
2736,المؤمنون,23,64,حتى اذا اخذنا مترفيهم بالعذاب اذا هم يجارون
2737,المؤمنون,23,65,لا تجاروا اليوم انكم منا لا تنصرون
2738,المؤمنون,23,66,قد كانت اياتي تتلى عليكم فكنتم على اعقابكم تنكصون
2739,المؤمنون,23,67,مستكبرين به سامرا تهجرون
2740,المؤمنون,23,68,افلم يدبروا القول ام جاءهم ما لم يات اباءهم الاولين
2741,المؤمنون,23,69,ام لم يعرفوا رسولهم فهم له منكرون
2742,المؤمنون,23,70,ام يقولون به جنه بل جاءهم بالحق واكثرهم للحق كارهون
2743,المؤمنون,23,71,ولو اتبع الحق اهواءهم لفسدت السماوات والارض ومن فيهن بل اتيناهم بذكرهم فهم عن ذكرهم معرضون
2744,المؤمنون,23,72,ام تسالهم خرجا فخراج ربك خير وهو خير الرازقين
2745,المؤمنون,23,73,وانك لتدعوهم الى صراط مستقيم
2746,المؤمنون,23,74,وان الذين لا يؤمنون بالاخره عن الصراط لناكبون
2747,المؤمنون,23,75,ولو رحمناهم وكشفنا ما بهم من ضر للجوا في طغيانهم يعمهون
2748,المؤمنون,23,76,ولقد اخذناهم بالعذاب فما استكانوا لربهم وما يتضرعون
2749,المؤمنون,23,77,حتى اذا فتحنا عليهم بابا ذا عذاب شديد اذا هم فيه مبلسون
2750,المؤمنون,23,78,وهو الذي انشا لكم السمع والابصار والافئده قليلا ما تشكرون
2751,المؤمنون,23,79,وهو الذي ذراكم في الارض واليه تحشرون
2752,المؤمنون,23,80,وهو الذي يحيي ويميت وله اختلاف الليل والنهار افلا تعقلون
2753,المؤمنون,23,81,بل قالوا مثل ما قال الاولون
2754,المؤمنون,23,82,قالوا ااذا متنا وكنا ترابا وعظاما اانا لمبعوثون
2755,المؤمنون,23,83,لقد وعدنا نحن واباؤنا هذا من قبل ان هذا الا اساطير الاولين
2756,المؤمنون,23,84,قل لمن الارض ومن فيها ان كنتم تعلمون
2757,المؤمنون,23,85,سيقولون لله قل افلا تذكرون
2758,المؤمنون,23,86,قل من رب السماوات السبع ورب العرش العظيم
2759,المؤمنون,23,87,سيقولون لله قل افلا تتقون
2760,المؤمنون,23,88,قل من بيده ملكوت كل شيء وهو يجير ولا يجار عليه ان كنتم تعلمون
2761,المؤمنون,23,89,سيقولون لله قل فانى تسحرون
2762,المؤمنون,23,90,بل اتيناهم بالحق وانهم لكاذبون
2763,المؤمنون,23,91,ما اتخذ الله من ولد وما كان معه من اله اذا لذهب كل اله بما خلق ولعلا بعضهم على بعض سبحان الله عما يصفون
2764,المؤمنون,23,92,عالم الغيب والشهاده فتعالى عما يشركون
2765,المؤمنون,23,93,قل رب اما تريني ما يوعدون
2766,المؤمنون,23,94,رب فلا تجعلني في القوم الظالمين
2767,المؤمنون,23,95,وانا على ان نريك ما نعدهم لقادرون
2768,المؤمنون,23,96,ادفع بالتي هي احسن السيئه نحن اعلم بما يصفون
2769,المؤمنون,23,97,وقل رب اعوذ بك من همزات الشياطين
2770,المؤمنون,23,98,واعوذ بك رب ان يحضرون
2771,المؤمنون,23,99,حتى اذا جاء احدهم الموت قال رب ارجعون
2772,المؤمنون,23,100,لعلي اعمل صالحا فيما تركت كلا انها كلمه هو قائلها ومن ورائهم برزخ الى يوم يبعثون
2773,المؤمنون,23,101,فاذا نفخ في الصور فلا انساب بينهم يومئذ ولا يتساءلون
2774,المؤمنون,23,102,فمن ثقلت موازينه فاولئك هم المفلحون
2775,المؤمنون,23,103,ومن خفت موازينه فاولئك الذين خسروا انفسهم في جهنم خالدون
2776,المؤمنون,23,104,تلفح وجوههم النار وهم فيها كالحون
2777,المؤمنون,23,105,الم تكن اياتي تتلى عليكم فكنتم بها تكذبون
2778,المؤمنون,23,106,قالوا ربنا غلبت علينا شقوتنا وكنا قوما ضالين
2779,المؤمنون,23,107,ربنا اخرجنا منها فان عدنا فانا ظالمون
2780,المؤمنون,23,108,قال اخسئوا فيها ولا تكلمون
2781,المؤمنون,23,109,انه كان فريق من عبادي يقولون ربنا امنا فاغفر لنا وارحمنا وانت خير الراحمين
2782,المؤمنون,23,110,فاتخذتموهم سخريا حتى انسوكم ذكري وكنتم منهم تضحكون
2783,المؤمنون,23,111,اني جزيتهم اليوم بما صبروا انهم هم الفائزون
2784,المؤمنون,23,112,قال كم لبثتم في الارض عدد سنين
2785,المؤمنون,23,113,قالوا لبثنا يوما او بعض يوم فاسال العادين
2786,المؤمنون,23,114,قال ان لبثتم الا قليلا لو انكم كنتم تعلمون
2787,المؤمنون,23,115,افحسبتم انما خلقناكم عبثا وانكم الينا لا ترجعون
2788,المؤمنون,23,116,فتعالى الله الملك الحق لا اله الا هو رب العرش الكريم
2789,المؤمنون,23,117,ومن يدع مع الله الها اخر لا برهان له به فانما حسابه عند ربه انه لا يفلح الكافرون
2790,المؤمنون,23,118,وقل رب اغفر وارحم وانت خير الراحمين
2791,النور,24,1,بسم الله الرحمن الرحيم سوره انزلناها وفرضناها وانزلنا فيها ايات بينات لعلكم تذكرون
2792,النور,24,2,الزانيه والزاني فاجلدوا كل واحد منهما مائه جلده ولا تاخذكم بهما رافه في دين الله ان كنتم تؤمنون بالله واليوم الاخر وليشهد عذابهما طائفه من المؤمنين
2793,النور,24,3,الزاني لا ينكح الا زانيه او مشركه والزانيه لا ينكحها الا زان او مشرك وحرم ذلك على المؤمنين
